+-----+-----------------------------------------------------------------------------------------------------+
|topic|topic_words                                                                                          |
|eruvim-merged.txt-080b-0043  |80   |80:44.4%, 127:42.8%, 184:7.5%  |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-080b-0044  |127  |127:37.3%, 184:24.0%, 16:19.4% |alleyways, rav, merging, alleyway, im, isda, entrance, huna, said, amora                          |
|eruvim-merged.txt-080b-0045  |80   |80:36.2%, 63:30.8%, 181:16.6%  |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-080b-0046  |80   |80:43.2%, 63:28.8%, 181:16.0%  |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-080b-0047  |80   |80:37.2%, 63:31.5%, 127:14.7%  |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-080b-0048  |127  |127:35.2%, 80:29.6%, 63:23.8%  |alleyways, rav, merging, alleyway, im, isda, entrance, huna, said, amora                          |
|eruvim-merged.txt-080b-0049  |127  |127:96.4%, 112:2.6%, 63:0.0%   |alleyways, rav, merging, alleyway, im, isda, entrance, huna, said, amora                          |
|eruvim-merged.txt-080b-0050  |127  |127:98.7%, 63:0.0%, 157:0.0%   |alleyways, rav, merging, alleyway, im, isda, entrance, huna, said, amora                          |
|eruvim-merged.txt-080b-0051  |127  |127:97.1%, 70:2.1%, 63:0.0%    |alleyways, rav, merging, alleyway, im, isda, entrance, huna, said, amora                          |
|eruvim-merged.txt-080b-0052  |127  |127:96.1%, 70:3.0%, 63:0.0%    |alleyways, rav, merging, alleyway, im, isda, entrance, huna, said, amora                          |
|eruvim-merged.txt-080b-0053  |127  |127:68.9%, 57:26.6%, 70:3.7%   |alleyways, rav, merging, alleyway, im, isda, entrance, huna, said, amora                          |
|eruvim-merged.txt-080b-0054  |57   |57:65.9%, 127:33.3%, 63:0.0%   |ak, yitz, meals, mouth, fig, food, spittle, eighteen, measure, dried                              |
|eruvim-merged.txt-080b-0055  |57   |57:89.3%, 127:9.8%, 63:0.0%    |ak, yitz, meals, mouth, fig, food, spittle, eighteen, measure, dried                              |
|eruvim-merged.txt-080b-0056  |57   |57:99.5%, 63:0.0%, 157:0.0%    |ak, yitz, meals, mouth, fig, food, spittle, eighteen, measure, dried                              |
|eruvim-merged.txt-080b-0057  |57   |57:99.5%, 63:0.0%, 157:0.0%    |ak, yitz, meals, mouth, fig, food, spittle, eighteen, measure, dried                              |
|eruvim-merged.txt-080b-0058  |57   |57:99.5%, 63:0.0%, 157:0.0%    |ak, yitz, meals, mouth, fig, food, spittle, eighteen, measure, dried                              |
|eruvim-merged.txt-080b-0059  |57   |57:99.2%, 63:0.0%, 157:0.0%    |ak, yitz, meals, mouth, fig, food, spittle, eighteen, measure, dried                              |
|eruvim-merged.txt-080b-0060  |57   |57:70.2%, 165:15.4%, 80:8.2%   |ak, yitz, meals, mouth, fig, food, spittle, eighteen, measure, dried                              |
|eruvim-merged.txt-080b-0061  |57   |57:45.6%, 165:20.0%, 80:16.8%  |ak, yitz, meals, mouth, fig, food, spittle, eighteen, measure, dried                              |
|eruvim-merged.txt-080b-0062  |127  |127:26.3%, 165:21.2%, 80:21.1% |alleyways, rav, merging, alleyway, im, isda, entrance, huna, said, amora                          |
|eruvim-merged.txt-080b-0063  |16   |16:23.0%, 113:22.2%, 63:15.4%  |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-080b-0064  |16   |16:36.3%, 127:18.6%, 113:18.2% |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-080b-0065  |113  |113:27.0%, 16:22.9%, 127:16.5% |beit, se, kor, matters, area, tenth, asi, diaspora, size, binding                                 |
|eruvim-merged.txt-080b-0066  |16   |16:53.7%, 63:21.3%, 127:21.2%  |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-081a-0000  |22   |22:35.4%, 127:14.0%, 80:13.1%  |ruling, rabban, gamliel, concerning, rabbi, contradiction, sage, statement, wishes, accordance    |
|eruvim-merged.txt-081a-0001  |22   |22:33.7%, 80:17.8%, 127:11.7%  |ruling, rabban, gamliel, concerning, rabbi, contradiction, sage, statement, wishes, accordance    |
|eruvim-merged.txt-081a-0002  |63   |63:25.0%, 80:20.8%, 19:15.4%   |courtyard, eiruv, rights, prohibited, residents, domain, carrying, establish, carry, rabbi        |
|eruvim-merged.txt-081a-0003  |63   |63:38.4%, 80:24.3%, 19:17.1%   |courtyard, eiruv, rights, prohibited, residents, domain, carrying, establish, carry, rabbi        |
|eruvim-merged.txt-081a-0004  |63   |63:28.8%, 80:17.6%, 127:16.8%  |courtyard, eiruv, rights, prohibited, residents, domain, carrying, establish, carry, rabbi        |
|eruvim-merged.txt-081a-0005  |22   |22:29.8%, 137:15.4%, 19:14.4%  |ruling, rabban, gamliel, concerning, rabbi, contradiction, sage, statement, wishes, accordance    |
|eruvim-merged.txt-081a-0006  |22   |22:35.6%, 154:21.2%, 16:21.0%  |ruling, rabban, gamliel, concerning, rabbi, contradiction, sage, statement, wishes, accordance    |
|eruvim-merged.txt-081a-0007  |16   |16:33.3%, 22:31.0%, 154:14.8%  |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-081a-0008  |16   |16:39.3%, 22:24.4%, 154:17.4%  |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-081a-0009  |16   |16:46.6%, 63:21.0%, 105:10.1%  |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-081a-0010  |16   |16:34.9%, 63:19.2%, 105:13.8%  |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-081a-0011  |16   |16:33.1%, 63:12.9%, 105:10.2%  |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-081a-0012  |185  |185:27.6%, 126:26.4%, 16:9.8%  |set, grass, aside, prohibition, negative, haystack, summer, rainy, animal, baraitot               |
|eruvim-merged.txt-081a-0013  |185  |185:36.3%, 126:34.0%, 47:20.6% |set, grass, aside, prohibition, negative, haystack, summer, rainy, animal, baraitot               |
|eruvim-merged.txt-081a-0014  |126  |126:30.2%, 47:23.2%, 185:18.9% |teruma, produce, tithe, demai, tithes, feed, redeemed, priest, drink, poor                        |
|eruvim-merged.txt-081a-0015  |126  |126:31.3%, 16:24.4%, 47:19.4%  |teruma, produce, tithe, demai, tithes, feed, redeemed, priest, drink, poor                        |
|eruvim-merged.txt-081a-0016  |126  |126:42.5%, 16:23.9%, 47:18.5%  |teruma, produce, tithe, demai, tithes, feed, redeemed, priest, drink, poor                        |
|eruvim-merged.txt-081a-0017  |126  |126:39.7%, 47:23.5%, 16:20.3%  |teruma, produce, tithe, demai, tithes, feed, redeemed, priest, drink, poor                        |
|eruvim-merged.txt-081a-0018  |126  |126:36.9%, 47:22.2%, 16:19.2%  |teruma, produce, tithe, demai, tithes, feed, redeemed, priest, drink, poor                        |
|eruvim-merged.txt-081a-0019  |47   |47:25.7%, 126:19.8%, 16:19.8%  |egg, bulks, se, alla, little, amount, add, overturned, dough, amounts                             |
|eruvim-merged.txt-081a-0020  |47   |47:33.2%, 126:26.0%, 16:16.2%  |egg, bulks, se, alla, little, amount, add, overturned, dough, amounts                             |
|eruvim-merged.txt-081a-0021  |47   |47:42.2%, 126:20.3%, 16:11.2%  |egg, bulks, se, alla, little, amount, add, overturned, dough, amounts                             |
|eruvim-merged.txt-081a-0022  |47   |47:55.6%, 126:19.8%, 16:8.1%   |egg, bulks, se, alla, little, amount, add, overturned, dough, amounts                             |
|eruvim-merged.txt-081a-0023  |47   |47:65.3%, 113:13.9%, 126:8.4%  |egg, bulks, se, alla, little, amount, add, overturned, dough, amounts                             |
|eruvim-merged.txt-081a-0024  |47   |47:45.3%, 1:23.0%, 113:16.4%   |egg, bulks, se, alla, little, amount, add, overturned, dough, amounts                             |
|eruvim-merged.txt-081a-0025  |47   |47:31.4%, 1:22.0%, 16:16.2%    |egg, bulks, se, alla, little, amount, add, overturned, dough, amounts                             |
|eruvim-merged.txt-081a-0026  |16   |16:20.9%, 1:20.8%, 154:15.2%   |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-081a-0027  |16   |16:41.1%, 154:26.3%, 63:13.9%  |loaf, reeds, shall, forbidden, prepare, crops, half, vertical, valley, horizontal                 |
|eruvim-merged.txt-081a-0028  |154  |154:24.9%, 22:22.3%, 63:18.8%  |master, partition, tent, greater, breached, hear, wife, standing, rav, gehenna                    |
|eruvim-merged.txt-081a-0029  |105  |105:46.8%, 63:20.8%, 64:16.7%  |outer, inner, bread, courtyard, contribute, forgot, deposited, members, eiruv, residents          |
|eruvim-merged.txt-081a-0030  |105  |105:37.8%, 63:28.6%, 64:23.0%  |outer, inner, bread, courtyard, contribute, forgot, deposited, members, eiruv, residents          |
|eruvim-merged.txt-081a-0031  |105  |105:61.9%, 63:22.1%, 177:10.8% |outer, inner, bread, courtyard, contribute, forgot, deposited, members, eiruv, residents          |
|eruvim-merged.txt-081a-0032  |105  |105:51.1%, 177:13.9%, 63:12.4% |outer, inner, bread, courtyard, contribute, forgot, deposited, members, eiruv, residents          |
|eruvim-merged.txt-081a-0033  |105  |105:51.2%, 175:43.7%, 167:4.0% |outer, inner, bread, courtyard, contribute, forgot, deposited, members, eiruv, residents          |
|eruvim-merged.txt-081a-0034  |175  |175:99.4%, 63:0.0%, 157:0.0%   |selah, minimal, desire, heart, forever, bread, eat, ezekiel, written, request                     |
|eruvim-merged.txt-081a-0035  |175  |175:99.4%, 63:0.0%, 157:0.0%   |selah, minimal, desire, heart, forever, bread, eat, ezekiel, written, request                     |
|eruvim-merged.txt-081a-0036  |175  |175:99.4%, 63:0.0%, 157:0.0%   |selah, minimal, desire, heart, forever, bread, eat, ezekiel, written, request                     |
|eruvim-merged.txt-081a-0037  |175  |175:92.8%, 72:6.3%, 63:0.0%    |selah, minimal, desire, heart, forever, bread, eat, ezekiel, written, request                     |
|eruvim-merged.txt-081a-0038  |175  |175:79.3%, 72:6.8%, 16:6.3%    |selah, minimal, desire, heart, forever, bread, eat, ezekiel, written, request                     |
|eruvim-merged.txt-081a-0039  |175  |175:67.8%, 70:9.3%, 16:7.9%    |selah, minimal, desire, heart, forever, bread, eat, ezekiel, written, request                     |
|eruvim-merged.txt-081a-0040  |175  |175:33.1%, 80:31.2%, 70:12.6%  |selah, minimal, desire, heart, forever, bread, eat, ezekiel, written, request                     |
|eruvim-merged.txt-081a-0041  |80   |80:35.2%, 70:18.7%, 175:17.7%  |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081a-0042  |80   |80:47.1%, 37:17.6%, 54:13.2%   |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081a-0043  |37   |37:64.5%, 80:21.8%, 54:12.4%   |priests, acquisition, cupboard, took, enter, property, acquires, valid, acquire, available        |
|eruvim-merged.txt-081a-0044  |37   |37:60.2%, 80:20.0%, 54:12.4%   |priests, acquisition, cupboard, took, enter, property, acquires, valid, acquire, available        |
|eruvim-merged.txt-081a-0045  |37   |37:87.6%, 81:10.5%, 63:0.0%    |priests, acquisition, cupboard, took, enter, property, acquires, valid, acquire, available        |
|eruvim-merged.txt-081a-0046  |37   |37:81.7%, 81:15.1%, 63:0.0%    |priests, acquisition, cupboard, took, enter, property, acquires, valid, acquire, available        |
|eruvim-merged.txt-081a-0047  |37   |37:96.4%, 63:0.0%, 157:0.0%    |priests, acquisition, cupboard, took, enter, property, acquires, valid, acquire, available        |
|eruvim-merged.txt-081b-0000  |80   |80:55.1%, 54:22.1%, 37:6.7%    |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081b-0001  |80   |80:47.4%, 54:19.9%, 37:8.3%    |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081b-0002  |80   |80:60.8%, 54:12.8%, 181:6.5%   |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081b-0003  |80   |80:47.0%, 181:20.1%, 63:18.0%  |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081b-0004  |80   |80:66.2%, 64:11.1%, 181:11.0%  |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081b-0005  |80   |80:44.9%, 70:30.5%, 64:10.1%   |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081b-0006  |80   |80:47.9%, 70:37.9%, 132:9.1%   |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081b-0007  |80   |80:50.2%, 70:27.0%, 37:12.0%   |food, half, joining, confer, possession, eiruv, behalf, law, boundaries, others                   |
|eruvim-merged.txt-081b-0008  |1    |1:57.3%, 80:24.6%, 37:8.2%     |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0009  |1    |1:85.2%, 80:8.2%, 37:6.2%      |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0010  |1    |1:99.6%, 63:0.0%, 157:0.0%     |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0011  |1    |1:97.0%, 156:2.4%, 63:0.0%     |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0012  |1    |1:88.4%, 156:10.7%, 63:0.0%    |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0013  |1    |1:72.4%, 156:16.3%, 185:10.0%  |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0014  |1    |1:68.9%, 37:15.7%, 185:9.9%    |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0015  |1    |1:50.1%, 37:33.5%, 185:9.7%    |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0016  |1    |1:44.4%, 37:28.1%, 167:11.7%   |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0017  |1    |1:35.3%, 156:20.8%, 167:16.3%  |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0018  |1    |1:66.6%, 156:21.1%, 94:7.4%    |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0019  |1    |1:67.4%, 156:18.5%, 185:7.4%   |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0020  |1    |1:69.7%, 37:14.0%, 80:10.8%    |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0021  |1    |1:54.9%, 80:17.3%, 57:12.2%    |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0022  |1    |1:75.2%, 37:13.3%, 80:10.5%    |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0023  |1    |1:65.6%, 37:17.7%, 64:5.2%     |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
|eruvim-merged.txt-081b-0024  |1    |1:51.4%, 80:24.4%, 37:8.6%     |mother, year, child, meat, worth, roots, paid, ate, sheshet, zuz                                  |
